day_index,step,P_load_kW,P_pv_kW,day_type
1,425,115.55333333333333,79.772,working
1,426,119.63166666666666,81.504,working
1,427,121.87333333333333,83.236,working
1,428,145.5716666666667,84.968,working
1,429,175.07333333333335,86.7,working
1,430,177.79,86.986,working
1,431,185.41833333333332,87.272,working
1,432,191.15666666666667,87.55799999999999,working
1,433,191.00666666666666,87.844,working
1,434,197.16333333333333,88.13,working
1,435,202.65833333333333,80.52799999999999,working
1,436,207.24166666666667,72.926,working
1,437,241.07166666666663,65.324,working
1,438,262.4316666666667,57.721999999999994,working
1,439,329.8966666666667,50.12,working
1,440,372.90333333333336,56.367999999999995,working
1,441,416.94666666666666,62.616,working
1,442,576.5,68.864,working
1,443,667.9,75.112,working
1,444,679.2933333333334,81.36,working
1,445,685.6233333333333,87.02,working
1,446,677.0916666666667,92.67999999999999,working
1,447,679.2116666666667,98.34,working
1,448,726.4050000000001,104.0,working
1,449,737.0583333333334,109.66,working
1,450,751.7266666666666,100.57,working
1,451,743.1383333333333,91.47999999999999,working
1,452,741.8983333333334,82.38999999999999,working
1,453,774.335,73.29999999999998,working
1,454,784.915,64.21,working
1,455,787.9283333333333,76.42999999999999,working
1,456,803.1583333333333,88.64999999999999,working
1,457,850.2966666666666,100.87,working
1,458,834.9116666666667,113.09,working
1,459,831.3650000000001,125.31,working
1,460,803.6533333333333,129.11,working
1,461,782.8466666666667,132.91,working
1,462,800.4050000000001,136.71,working
1,463,790.36,140.51,working
1,464,821.8183333333333,144.31,working
1,465,834.9616666666667,134.478,working
1,466,853.0133333333333,124.646,working
1,467,842.1916666666666,114.81400000000001,working
1,468,847.9966666666666,104.982,working
1,469,849.585,95.15,working
1,470,839.12,88.14200000000001,working
1,471,828.3533333333334,81.134,working
1,472,829.0383333333333,74.126,working
1,473,849.6866666666666,67.118,working
1,474,844.1416666666668,60.11,working
1,475,805.0483333333333,66.578,working
1,476,813.7916666666666,73.04599999999999,working
1,477,798.995,79.514,working
1,478,813.7066666666666,85.982,working
1,479,850.3666666666667,92.45,working
1,480,826.5749999999999,105.138,working
1,481,832.3633333333333,117.826,working
1,482,840.265,130.514,working
1,483,862.2066666666666,143.202,working
1,484,825.9666666666667,155.89,working
1,485,843.1616666666667,146.756,working
1,486,849.0283333333333,137.62199999999999,working
1,487,827.9683333333334,128.488,working
1,488,860.79,119.354,working
1,489,851.3816666666667,110.22,working
1,490,862.0483333333333,99.118,working
1,491,856.0283333333333,88.01599999999999,working
1,492,852.435,76.914,working
1,493,847.8666666666667,65.812,working
1,494,867.9,54.71,working
1,495,830.52,67.75,working
1,496,829.54,80.78999999999999,working
1,497,818.5583333333334,93.83,working
1,498,861.7716666666666,106.87,working
1,499,869.8483333333334,119.91,working
1,500,897.7833333333333,130.202,working
1,501,879.9883333333333,140.494,working
1,502,872.1483333333334,150.786,working
1,503,884.4733333333334,161.078,working
1,504,890.9316666666667,171.37,working
1,505,896.295,172.354,working
1,506,899.6016666666666,173.338,working
1,507,914.5316666666666,174.322,working
1,508,889.9433333333333,175.30599999999998,working
